image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
File41.jpg,Tree,0.39581287,0.19452748,0.4024267,0.17615643,0.3868074,0.17873587,0.4089044,0.1895327,0.378037,0.19445194,0.4205842,0.2849694,0.35328302,0.26303637,0.43886986,0.3767973,0.3426049,0.37588978,0.40762624,0.32249293,0.380303,0.32586992,0.41301423,0.4887507,0.36669672,0.46484834,0.3890082,0.6434046,0.31281176,0.5401059,0.38420755,0.82110125,0.39697862,0.54259765
File41.jpg,Tree,0.6885542,0.39555287,0.6918023,0.3891499,0.68638057,0.38950375,0.6976201,0.39600623,0.6855386,0.3963941,0.70431495,0.43855056,0.67712826,0.42787865,0.7079148,0.47793177,0.66699964,0.47259903,0.69301885,0.4628425,0.67696303,0.4683451,0.69758695,0.5245398,0.67761266,0.51230806,0.6925416,0.59411955,0.6541906,0.5493154,0.6900038,0.66514486,0.67090917,0.56725454
File31.jpg,Tree,0.42749062,0.24006441,0.4434117,0.22861654,0.4073004,0.23148261,0.4715821,0.24593218,0.38553193,0.25307074,0.5087105,0.31979746,0.34576023,0.32440865,0.5729347,0.20612432,0.29293558,0.20874791,0.45665434,0.14625059,0.3896617,0.15047815,0.49550954,0.57765937,0.3835747,0.5699423,0.49528724,0.77382815,0.32512024,0.72284174,0.50116026,0.9030995,0.42353588,0.81348234
File83.jpg,Tree,0.47971174,0.10732367,0.48968878,0.08732885,0.46983647,0.087282985,0.50483817,0.10056119,0.45616505,0.10144353,0.52318245,0.22463305,0.4343876,0.2173426,0.54988885,0.34719267,0.41630703,0.3452923,0.5014491,0.28121406,0.46660486,0.2962427,0.509244,0.48114923,0.4493237,0.45123115,0.48223707,0.6826529,0.3688929,0.56055593,0.47995496,0.8679387,0.46863514,0.62168
00000037.jpg,Tree,0.5100228,0.10092832,0.5224767,0.07992619,0.5003357,0.08181965,0.5420733,0.09768818,0.4871803,0.10206865,0.5644471,0.23125556,0.4561294,0.23018219,0.5964969,0.37534973,0.4243308,0.3567635,0.5315931,0.31897014,0.4966775,0.31716913,0.53053045,0.48172447,0.46161866,0.45338485,0.5038782,0.7142639,0.35881606,0.6135015,0.48944744,0.92812294,0.494001,0.6148578
00000082.jpg,Tree,0.51546663,0.24884893,0.53418607,0.23236515,0.5020116,0.23448789,0.5635508,0.24669538,0.48379603,0.25059366,0.5918409,0.34226885,0.43435022,0.339833,0.62404644,0.45621485,0.3762539,0.43551895,0.5323239,0.40483668,0.47567242,0.41042444,0.56113493,0.53161883,0.45621413,0.5108146,0.5421414,0.70417356,0.3252584,0.6249598,0.5619418,0.87595344,0.51329637,0.6277883
File36.jpg,Tree,0.50730383,0.271197,0.51493853,0.25691855,0.49720135,0.2617365,0.52934456,0.26712534,0.48864275,0.27675924,0.54154557,0.33933258,0.47081113,0.33009905,0.53777194,0.21776097,0.47691318,0.21071444,0.51713336,0.12166918,0.49668977,0.12171266,0.5201759,0.54633737,0.4647402,0.51757085,0.49310777,0.71355164,0.3854147,0.5949111,0.48721382,0.8830538,0.4815832,0.66247135
00000020.jpg,Tree,0.5112096,0.13523212,0.51836646,0.1158082,0.50277895,0.1184291,0.52835476,0.13129349,0.48980156,0.1383135,0.5465611,0.24166788,0.4622352,0.2426738,0.5787806,0.36603618,0.43381515,0.35317603,0.522425,0.28759313,0.49362794,0.30124035,0.52839035,0.499156,0.46964952,0.46713677,0.5065893,0.6984514,0.38481912,0.57467836,0.5012451,0.9109939,0.4762121,0.5962763
00000109.jpg,Tree,0.4002026,0.21114898,0.41461143,0.20097157,0.3769419,0.20202202,0.44150978,0.22210945,0.34764874,0.22504283,0.46993563,0.29431674,0.3053404,0.29703984,0.5320933,0.1966836,0.25848487,0.18407178,0.4533063,0.1282788,0.33508322,0.11922732,0.46496367,0.49074852,0.35084483,0.5061516,0.60180265,0.58665586,0.39484358,0.6392279,0.4635109,0.69535017,0.40141162,0.7913871
00000089.jpg,Tree,0.4442914,0.20975366,0.46158552,0.19780192,0.4209567,0.19641787,0.49230403,0.20891374,0.3897414,0.20839861,0.51887983,0.27767673,0.33756468,0.2893654,0.58256084,0.18532188,0.28280225,0.1819986,0.46189973,0.10026887,0.40502605,0.105794914,0.5247026,0.50431895,0.40019098,0.53445524,0.65715104,0.6035305,0.4503207,0.71923584,0.5130967,0.723655,0.49122632,0.86757374
00000045.jpg,Tree,0.60163397,0.17980018,0.61622196,0.16388364,0.5885442,0.16554347,0.64143044,0.17160928,0.5720666,0.17631002,0.67312676,0.2714545,0.535928,0.2650329,0.7010792,0.3713681,0.5020115,0.35940984,0.61662513,0.29350245,0.5825209,0.30184534,0.62222844,0.4628629,0.53459656,0.4375419,0.60041827,0.65675926,0.42870957,0.5612697,0.5811339,0.80854,0.5787575,0.5830802
00000053.jpg,Tree,0.38352835,0.25454098,0.3966921,0.24637772,0.36031258,0.24627826,0.42568684,0.2634673,0.33535847,0.2660464,0.45086277,0.32229456,0.30133128,0.3270038,0.47155222,0.20874572,0.27476892,0.2175759,0.41566497,0.12672697,0.3074393,0.13720757,0.45686206,0.5112598,0.34538153,0.5299375,0.5659479,0.64582664,0.38928568,0.7109682,0.4625956,0.71996963,0.39504534,0.8484895
00000029.jpg,Tree,0.47963953,0.106677294,0.4892858,0.08679251,0.46965632,0.08744736,0.50397927,0.101347096,0.45593247,0.103635006,0.5226448,0.22600691,0.43435714,0.21947953,0.54956067,0.34685802,0.416813,0.3455988,0.50096786,0.27879208,0.46656427,0.2972199,0.5093319,0.47504008,0.4498551,0.44527295,0.4828519,0.6818775,0.36909333,0.5600247,0.48035344,0.86923933,0.47060615,0.61669
00000065.jpg,Tree,0.5166161,0.18449703,0.54347736,0.17312582,0.51344967,0.16824529,0.6063037,0.18773085,0.5225094,0.17660828,0.6665533,0.28692898,0.48352763,0.2824716,0.7531867,0.37219882,0.38103524,0.36903444,0.595947,0.38173637,0.54002917,0.37917015,0.6152357,0.5002321,0.5079221,0.4964801,0.58596736,0.6506428,0.50858635,0.6459699,0.55090505,0.8030883,0.51862425,0.7941795
00000099.jpg,Tree,0.49524036,0.2149789,0.50981545,0.2010356,0.4790042,0.20356205,0.5355844,0.20900203,0.45679197,0.2133724,0.54514223,0.28993055,0.45093903,0.28694427,0.59035003,0.364382,0.39531317,0.36833584,0.5124606,0.373425,0.48003423,0.37467608,0.5201687,0.44468468,0.46445742,0.4550323,0.5945644,0.5372424,0.49411333,0.58738893,0.5104794,0.6217625,0.4946455,0.73143154
00000105.jpg,Tree,0.50449085,0.1883504,0.5237756,0.17263676,0.48458958,0.17691575,0.55971885,0.18195306,0.46259126,0.19105111,0.60147315,0.26649776,0.41077238,0.25552246,0.6659651,0.15889822,0.32952118,0.1583499,0.5401807,0.11508177,0.4447742,0.11227368,0.5409976,0.5286584,0.40668854,0.49573871,0.4835061,0.7271853,0.2327477,0.58772874,0.49045748,0.9004546,0.43915686,0.70718414
File15.jpg,Tree,0.52089757,0.29759768,0.53745073,0.28456447,0.50247055,0.28882676,0.5624581,0.2950441,0.48302466,0.30241758,0.58822036,0.3679713,0.44243598,0.3598882,0.575162,0.24912283,0.47347498,0.22961818,0.5485231,0.15750447,0.482668,0.1467271,0.5551516,0.5631792,0.4463052,0.5450121,0.5169067,0.71672606,0.2911696,0.6477683,0.4980146,0.89217323,0.50049955,0.7206925
00000088.jpg,Tree,0.526766,0.1286332,0.53838956,0.10996232,0.51963466,0.11145872,0.55933815,0.12821394,0.51160836,0.13170797,0.58735985,0.2517078,0.4816493,0.2498899,0.6197219,0.36137363,0.44992217,0.33757693,0.55784345,0.31538707,0.52085626,0.31726748,0.55138534,0.4589686,0.4855999,0.43246397,0.52025515,0.6727305,0.38842836,0.5815081,0.51063126,0.8823548,0.51251763,0.5840881
00000116.jpg,Tree,0.38352835,0.25454098,0.3966921,0.24637772,0.36031258,0.24627826,0.42568684,0.2634673,0.33535847,0.2660464,0.45086277,0.32229456,0.30133128,0.3270038,0.47155222,0.20874572,0.27476892,0.2175759,0.41566497,0.12672697,0.3074393,0.13720757,0.45686206,0.5112598,0.34538153,0.5299375,0.5659479,0.64582664,0.38928568,0.7109682,0.4625956,0.71996963,0.39504534,0.8484895
00000158.jpg,Tree,0.45312616,0.32362732,0.4541068,0.30824357,0.44338885,0.32348284,0.46096483,0.31509158,0.44055152,0.35543516,0.48062548,0.34439093,0.44683394,0.41268203,0.48208076,0.26007596,0.45133257,0.5054834,0.4616866,0.19362311,0.424637,0.5618056,0.5164606,0.55132395,0.4891348,0.5617422,0.50672334,0.66534644,0.43760076,0.5980489,0.50081056,0.8237825,0.50176334,0.61452115
00000108.jpg,Tree,0.50526315,0.13582641,0.5166113,0.11464931,0.49429366,0.11713122,0.5352715,0.12520629,0.48007926,0.13218476,0.553301,0.2395984,0.4700675,0.2364312,0.5870113,0.3281587,0.43117815,0.33637416,0.5330095,0.29978466,0.49059802,0.30347338,0.52880394,0.5062758,0.47641754,0.4764696,0.51305145,0.69011027,0.4165766,0.5465982,0.52106404,0.8564216,0.49591953,0.6002391
00000172.jpg,Tree,0.5057155,0.12884861,0.5142078,0.10976249,0.4970324,0.11156955,0.5276982,0.12134277,0.48543078,0.12658907,0.5478587,0.2353151,0.46874115,0.23326862,0.5670693,0.37383556,0.4462889,0.36752355,0.51167244,0.2926678,0.49050942,0.29349932,0.5276034,0.4965466,0.47447887,0.48597896,0.517491,0.69822794,0.4275727,0.67001647,0.50663656,0.9038839,0.48535118,0.83589834
00000194.jpg,Tree,0.49040717,0.10570346,0.5217652,0.08435135,0.46800327,0.08305283,0.56292355,0.09647484,0.43221912,0.0908937,0.5848741,0.22022654,0.36570224,0.20841661,0.6283936,0.3250495,0.3187938,0.330054,0.7082383,0.36174333,0.2893581,0.355825,0.5491507,0.44735542,0.4071125,0.42248356,0.5121807,0.66508335,0.1778959,0.5593221,0.52418923,0.8940747,0.4346989,0.6515536
00000175.jpg,Tree,0.5457453,0.3041684,0.57657796,0.28930113,0.5191179,0.29441386,0.63160443,0.30261514,0.49493736,0.31182298,0.6667932,0.3860178,0.44944322,0.38761994,0.6549577,0.2463305,0.45043358,0.23998888,0.5825024,0.15810719,0.4827004,0.14974023,0.6429049,0.58466893,0.4868605,0.5660098,0.59338623,0.7281996,0.3175016,0.63772416,0.61353576,0.8985716,0.5287455,0.71377647
File64.jpg,Tree,0.520414,0.26477957,0.5388844,0.25105652,0.5009075,0.25665802,0.56986356,0.26453415,0.48218018,0.2745503,0.60916686,0.34353498,0.44186524,0.33653274,0.6001446,0.1993672,0.45139766,0.19046155,0.54513067,0.10242272,0.46685997,0.09849778,0.5870402,0.5484156,0.46241784,0.52834123,0.55920064,0.7194779,0.2896913,0.6335827,0.5465315,0.90429324,0.5010112,0.7259895
00000069.jpg,Tree,0.47148514,0.25790864,0.47657877,0.24951814,0.46140066,0.24868311,0.48976135,0.26222393,0.44989133,0.26309097,0.50173897,0.31499797,0.44004962,0.30898762,0.5107376,0.20195146,0.4392316,0.18572055,0.4936684,0.09105147,0.46122095,0.07983299,0.50536937,0.50622046,0.4554809,0.5298949,0.57507473,0.61287785,0.4717412,0.71914726,0.5125837,0.703302,0.48308116,0.9151564
File17.jpg,Tree,0.46553186,0.23746228,0.4908171,0.22877207,0.43820176,0.22509333,0.53448284,0.24441296,0.40236467,0.23755652,0.55949384,0.3026393,0.3389211,0.30788717,0.5877197,0.19743544,0.36751655,0.18810083,0.5272854,0.09831527,0.4257132,0.08911515,0.58043534,0.5092139,0.4166532,0.53193873,0.7623851,0.6383549,0.4755554,0.72575784,0.54621893,0.7383394,0.5132811,0.85306424
00000147.jpg,Tree,0.47054017,0.26652965,0.48703665,0.25653923,0.45149305,0.25475147,0.5170108,0.26643863,0.42668653,0.26587313,0.53371954,0.32479182,0.39666265,0.3321758,0.5544432,0.22169882,0.3697579,0.23742892,0.5075165,0.11768723,0.41864243,0.13877387,0.5445333,0.52313834,0.43653688,0.55137044,0.6585816,0.6257812,0.4674629,0.7322398,0.6478854,0.7301665,0.49033025,0.9175385
00000159.jpg,Tree,0.5145611,0.2510411,0.52347904,0.24008858,0.5052909,0.24015948,0.53720653,0.25765157,0.49251413,0.2590668,0.5425207,0.31075197,0.48517558,0.31404635,0.5500758,0.15804994,0.48048526,0.14123023,0.53758085,0.02402581,0.4875985,0.021645568,0.53714633,0.5790753,0.49437696,0.58029354,0.5357596,0.767141,0.48980662,0.77352136,0.5369247,0.9654374,0.48550478,0.9561878
00000103.jpg,Tree,0.50801575,0.24277447,0.52429503,0.22792652,0.48789746,0.23187333,0.5468437,0.24202906,0.45887756,0.25121954,0.5867705,0.33606434,0.42234746,0.34184963,0.652898,0.42778304,0.39674792,0.4343694,0.54673254,0.3732649,0.4929578,0.3782187,0.5437776,0.5035416,0.43831426,0.4833743,0.49803025,0.68109196,0.2675635,0.5975084,0.4648293,0.83461803,0.47331372,0.6071154
00000027.jpg,Tree,0.50014246,0.13132356,0.5139397,0.11554085,0.482673,0.11491731,0.5398628,0.12823981,0.46064773,0.12741137,0.5738957,0.23278476,0.42678216,0.2368816,0.6481611,0.33600897,0.37379143,0.34966972,0.54150665,0.33545297,0.4869706,0.3322903,0.56387097,0.45754904,0.46473104,0.48522672,0.6947211,0.553033,0.51150376,0.6710582,0.5494426,0.63376206,0.5189998,0.8153128
00000127.jpg,Tree,0.5022682,0.15120868,0.5103943,0.13200507,0.494529,0.13403499,0.52283853,0.14661506,0.48378116,0.15285231,0.5393747,0.25667176,0.457029,0.26428866,0.5728689,0.37187883,0.42821488,0.3641259,0.5308934,0.32817698,0.48701617,0.34000808,0.5182373,0.5172748,0.4631498,0.4929212,0.49093366,0.703674,0.3861224,0.6136772,0.49037048,0.9079826,0.48197874,0.6159458
00000199.jpg,Tree,0.45116022,0.2210755,0.44554505,0.21292731,0.4517713,0.20851636,0.3997918,0.22111298,0.45633844,0.21382718,0.3381182,0.31011882,0.49087158,0.29875156,0.2627066,0.40838236,0.54008156,0.41140264,0.33641654,0.43205354,0.44348305,0.41782153,0.384952,0.5197481,0.4678221,0.53517777,0.51723754,0.6268621,0.5040958,0.70050025,0.46780893,0.65114343,0.46917158,0.86074454
00000061.jpg,Tree,0.4660936,0.2748617,0.4753747,0.2661327,0.44846812,0.26529285,0.49671146,0.2776,0.42818686,0.27868706,0.51588506,0.33618945,0.40214992,0.33940342,0.5298264,0.23111369,0.39360544,0.22744176,0.4846097,0.13266039,0.42178145,0.1272029,0.52364933,0.5027486,0.43987763,0.52330774,0.6158614,0.6121374,0.47661737,0.69099206,0.5057917,0.70173305,0.48493174,0.8403882
00000114.jpg,Tree,0.56726044,0.42502308,0.57260627,0.41682348,0.5609785,0.41424942,0.5783996,0.43592283,0.55466914,0.4301103,0.5932519,0.46066567,0.5529112,0.47771516,0.5849419,0.39060524,0.54213184,0.41266865,0.57660335,0.32564363,0.5501746,0.36236528,0.5952169,0.61544365,0.56075597,0.63218826,0.6601577,0.68779355,0.5748305,0.7460598,0.5842573,0.6810882,0.5778687,0.85817313
00000052.jpg,Tree,0.46653187,0.28451952,0.4778693,0.27228007,0.44918644,0.27257833,0.50037384,0.28775397,0.42892122,0.29160818,0.51231074,0.35782138,0.40415016,0.37383145,0.5532546,0.24144569,0.38447666,0.2439527,0.54607785,0.13924056,0.385192,0.1329341,0.5070189,0.579392,0.43230015,0.6020073,0.5861677,0.7052305,0.4603153,0.7882131,0.48024094,0.8170706,0.48106062,0.92054653
00000086.jpg,Tree,0.4949208,0.15236992,0.4990099,0.13704956,0.4850216,0.13639984,0.50851077,0.14745992,0.47094822,0.14534183,0.5316288,0.25535485,0.44868633,0.23270683,0.5825316,0.3427497,0.40308353,0.34652054,0.5188791,0.3382475,0.46448812,0.33632106,0.51956147,0.4267249,0.46504655,0.45127463,0.6225822,0.52557623,0.49394956,0.6558617,0.50486296,0.5537643,0.5054284,0.87799156
File72.jpg,Tree,0.49029636,0.09984151,0.49959183,0.08113252,0.4774173,0.0809453,0.5168682,0.09392312,0.46040487,0.09232666,0.544117,0.21015516,0.43192774,0.20562121,0.6109006,0.31917146,0.37418985,0.3215511,0.5214514,0.31597906,0.45247158,0.31538457,0.53375775,0.43515387,0.4591961,0.46547592,0.64845914,0.5453433,0.49423242,0.68947667,0.5256137,0.63675374,0.4981497,0.86440057
00000131.jpg,Tree,0.5696591,0.1652518,0.57953656,0.14587182,0.5609178,0.14674838,0.5957932,0.1581718,0.54820746,0.16130468,0.6142758,0.275232,0.52892315,0.26086226,0.6434364,0.3787731,0.48999777,0.3446182,0.58425575,0.31886777,0.54570955,0.3275238,0.5858857,0.5249042,0.5299131,0.4966074,0.56891775,0.71161145,0.452648,0.6176033,0.5626639,0.9122902,0.54539555,0.7240281
00000133.jpg,Tree,0.50449085,0.1883504,0.5237756,0.17263676,0.48458958,0.17691575,0.55971885,0.18195306,0.46259126,0.19105111,0.60147315,0.26649776,0.41077238,0.25552246,0.6659651,0.15889822,0.32952118,0.1583499,0.5401807,0.11508177,0.4447742,0.11227368,0.5409976,0.5286584,0.40668854,0.49573871,0.4835061,0.7271853,0.2327477,0.58772874,0.49045748,0.9004546,0.43915686,0.70718414
00000139.jpg,Tree,0.5466797,0.25641814,0.55434954,0.24030294,0.53518736,0.24727398,0.56949157,0.25318003,0.52511567,0.26799747,0.588304,0.33493695,0.5079509,0.32813132,0.59356356,0.22000782,0.49909383,0.20553336,0.5906091,0.10297752,0.4949208,0.0995823,0.575072,0.5761683,0.5140863,0.5499585,0.55347365,0.74983764,0.44801298,0.6349529,0.5546481,0.9210747,0.5309569,0.6997574
00000010.jpg,Tree,0.52384746,0.2492927,0.5422522,0.2355517,0.5033968,0.23962566,0.57193625,0.24883081,0.48051754,0.2576536,0.6050531,0.33181995,0.43909168,0.332564,0.6662058,0.21345669,0.38272697,0.20780027,0.5581016,0.13758036,0.4718162,0.13269101,0.5843507,0.5729387,0.46824428,0.55312693,0.54775786,0.724906,0.2909097,0.6325428,0.55226296,0.885311,0.48727307,0.7228605
00000004.jpg,Tree,0.5420974,0.09270111,0.5653185,0.07657061,0.5179445,0.08162661,0.5982268,0.10503989,0.48474532,0.114871316,0.67555314,0.23686251,0.41625744,0.2186115,0.7485474,0.36057588,0.3429699,0.3485849,0.5903729,0.3239564,0.49747735,0.32930154,0.5820526,0.49032015,0.42388436,0.4507114,0.49345383,0.7055281,0.24073158,0.5396419,0.48173666,0.9050852,0.50839245,0.6318044
00000168.jpg,Tree,0.34475276,0.34527874,0.3355932,0.3400115,0.34656426,0.34155223,0.30991465,0.35261124,0.35190403,0.35967383,0.2962708,0.40224484,0.3606474,0.40771577,0.28972074,0.2996333,0.36986676,0.30583128,0.31513986,0.21961664,0.34811062,0.22329107,0.3081399,0.6211825,0.3491001,0.6055763,0.33295286,0.77229935,0.40819046,0.6591318,0.33144557,0.8976339,0.3426662,0.7022986
00000185.jpg,Tree,0.49774185,0.23360758,0.50665176,0.22280201,0.48905274,0.22375798,0.52516216,0.23516618,0.48123494,0.2322816,0.5455207,0.3321854,0.47790274,0.27253836,0.5411379,0.37681693,0.45782667,0.1923674,0.52355826,0.39819884,0.45645046,0.09253576,0.52973175,0.48552957,0.48545814,0.4796539,0.55612797,0.6130093,0.5044384,0.6528216,0.5080382,0.598207,0.4966716,0.7747924
File73.jpg,Tree,0.46588853,0.25462443,0.48352918,0.23873574,0.4513202,0.24231932,0.51728773,0.24584295,0.4386119,0.25202748,0.54947525,0.3358211,0.38217622,0.32606092,0.5426074,0.19714303,0.38797405,0.16719075,0.49275506,0.091061406,0.42730802,0.08775506,0.4897154,0.5366023,0.3704445,0.5163936,0.4611189,0.7318412,0.24622625,0.66994727,0.4627637,0.9073492,0.40273672,0.7163344
00000036.jpg,Tree,0.51770234,0.26551077,0.5349462,0.25118095,0.49937534,0.25644058,0.5630662,0.26815033,0.47889373,0.2773723,0.5862304,0.35912046,0.43765193,0.3553834,0.6115739,0.23203932,0.42551294,0.21271703,0.6280818,0.13033915,0.40560353,0.11886869,0.55317664,0.5393832,0.45022845,0.5216546,0.5284747,0.71303844,0.3306613,0.63987607,0.5011951,0.8815455,0.48637602,0.70107895
00000167.jpg,Tree,0.5150392,0.13252114,0.5227728,0.113138884,0.5061006,0.11758423,0.5345169,0.11878257,0.49858618,0.12905884,0.55316997,0.20352891,0.47870785,0.19522749,0.56862015,0.32193375,0.46208644,0.3215341,0.5247383,0.29241785,0.4976739,0.29235417,0.5425953,0.4139796,0.48679805,0.3958302,0.5332411,0.5971818,0.40068856,0.51406366,0.52961266,0.7885223,0.49421588,0.6030372
00000155.jpg,Tree,0.26782462,0.15268078,0.28102133,0.13261372,0.2515611,0.13642684,0.30075118,0.13712248,0.22841913,0.14608647,0.32901987,0.24798337,0.19013774,0.24438055,0.3546802,0.36812887,0.17500006,0.35577625,0.3033183,0.3001767,0.24365927,0.30586594,0.28681415,0.438299,0.20123343,0.41223383,0.23801538,0.6512602,0.07542296,0.5507857,0.21631324,0.85552067,0.27004516,0.57820535
00000155.jpg,Tree,0.9129805,0.38368213,0.91976494,0.37496898,0.90718985,0.37658545,0.9319663,0.37999794,0.9040095,0.3833402,0.9446217,0.42525512,0.8836344,0.41691336,0.9511393,0.46816662,0.8649038,0.4684215,0.9118144,0.45818242,0.8827063,0.46358123,0.9302754,0.5266086,0.886452,0.5158275,0.91599214,0.601317,0.84070534,0.5543809,0.91623616,0.702987,0.90816104,0.5813337
00000198.jpg,Tree,0.66275084,0.4400186,0.6808814,0.43191367,0.6531414,0.43164438,0.7067928,0.44603688,0.64050555,0.44389582,0.7256217,0.5024624,0.593721,0.49536192,0.75211185,0.40664047,0.57801884,0.3994668,0.71966386,0.33110416,0.61785364,0.32110634,0.6809939,0.6641131,0.5881335,0.64395696,0.6515092,0.8027874,0.44203186,0.7205876,0.6467607,0.9361052,0.6197916,0.76941854
00000006.jpg,Tree,0.49798918,0.1828012,0.513812,0.16735485,0.47428527,0.16625176,0.5426888,0.17026193,0.44458133,0.16747428,0.59442335,0.2788017,0.3829327,0.25975925,0.679444,0.3795402,0.26939583,0.37376323,0.51525474,0.3719571,0.43140432,0.36608952,0.5538116,0.48652297,0.4147129,0.5030329,0.72523856,0.60118145,0.45856723,0.6931426,0.524293,0.63108283,0.4722341,0.861687
00000188.jpg,Tree,0.5693401,0.32411534,0.58542633,0.30917096,0.5530631,0.3118691,0.61405903,0.31492132,0.5334453,0.3216726,0.64921176,0.40276748,0.49569044,0.40147865,0.679366,0.48230127,0.46272546,0.48110402,0.60304916,0.43757486,0.54985946,0.43669656,0.5939324,0.5774211,0.4940375,0.5550132,0.5474487,0.7288992,0.35684893,0.6389897,0.5328433,0.85845786,0.52860206,0.6581887
00000087.jpg,Tree,0.5031919,0.24256694,0.50921047,0.22878893,0.49394608,0.23069726,0.5219095,0.24112178,0.48422202,0.24760272,0.5374907,0.31376806,0.4669138,0.33125502,0.56348604,0.1911942,0.45071003,0.19662593,0.5115518,0.10455236,0.4932285,0.11786832,0.5380794,0.5130712,0.4905258,0.54089487,0.5912019,0.60678434,0.50382847,0.71936065,0.5211186,0.68101835,0.51017886,0.8622482
00000191.jpg,Tree,0.5988114,0.29641715,0.5952911,0.28937936,0.59791625,0.2928565,0.5698769,0.30580282,0.60032386,0.31471157,0.54966754,0.36498544,0.6020338,0.35132548,0.55858076,0.24778228,0.6075286,0.24317276,0.5736131,0.14783596,0.5990041,0.15137418,0.567684,0.58544457,0.5998492,0.56792194,0.6080547,0.7494032,0.661159,0.63863575,0.580146,0.89520204,0.6086731,0.66617376
00000046.jpg,Tree,0.44316754,0.12282122,0.45105442,0.10577033,0.43462253,0.10396629,0.46378538,0.12013512,0.42169723,0.114276044,0.4832902,0.23725483,0.3950644,0.2264796,0.517935,0.35233626,0.36946365,0.36289084,0.4632047,0.32231662,0.42855945,0.32795686,0.47316614,0.45909926,0.4140708,0.4858529,0.55804867,0.5662023,0.44696864,0.6915002,0.46753612,0.607934,0.44842345,0.8756647
